vencedor_papel,primeiro_papel,turnos,rodadas,pontos_a,pontos_b,teve_comeback,juiz_papeis,atacar_principal,atacar_secundario,atacar_terciario,barragem_cadeia,barragem_profundidade_soma,colocar_local,evoluir,guardiao_Descanso,guardiao_Escudos,guardiao_Oprimidos,guardiao_Portais,guardiao_Restauracao,invocar_guardiao,invocar_juiz,invocar_mestre
A,A,182,92,10,8,False,,8,3,167,0,0,9,0,1,1,2,0,1,5,0,0
A,A,241,121,10,9,False,,13,2,226,0,0,7,0,0,0,0,0,1,1,0,0
A,A,187,94,10,5,False,,11,3,173,0,0,5,1,1,2,0,0,1,4,0,0
A,B,182,92,10,4,False,,7,3,172,0,0,5,1,1,1,1,0,1,4,0,0
A,A,145,73,10,3,False,,6,4,135,0,0,3,3,0,1,0,1,1,3,0,0
A,A,255,128,10,8,False,,11,1,242,0,0,6,0,0,1,1,2,1,5,0,0
A,A,217,109,10,6,False,A,4,6,207,0,0,7,1,0,2,0,0,0,2,1,1
A,B,204,103,10,5,False,,10,2,192,0,0,2,1,1,0,1,0,0,2,0,0
A,B,188,94,10,7,False,,8,5,175,0,0,3,0,0,2,1,1,0,4,0,0
A,B,170,86,10,4,False,,8,5,157,0,0,4,0,0,0,1,1,1,3,0,0
B,A,188,95,9,10,False,,9,2,177,0,0,5,0,0,0,1,1,2,4,0,0
A,A,271,136,10,9,False,B,8,5,258,0,0,7,1,0,1,0,1,0,2,1,0
A,B,256,128,10,9,False,,8,6,242,0,0,6,0,1,0,1,1,0,3,0,0
B,B,211,106,6,10,False,,6,3,201,0,0,8,2,2,2,1,0,2,7,0,0
A,B,208,104,10,8,False,,8,5,193,0,0,2,1,0,0,1,1,0,2,0,0
B,A,212,106,7,10,False,,10,4,198,0,0,6,0,2,0,1,0,0,3,0,0
B,A,194,97,7,10,False,B,11,2,180,0,0,4,0,0,0,1,2,0,3,1,0
B,A,222,111,4,10,False,,3,5,214,0,0,3,1,2,2,1,0,1,6,0,0
B,A,186,93,6,10,False,,8,2,176,0,0,5,0,0,0,4,2,1,7,0,0
A,A,195,98,10,5,False,,7,2,186,0,0,3,1,0,1,0,2,1,4,0,0
A,B,246,123,10,8,False,,8,4,234,0,0,5,1,0,0,0,1,2,3,0,0
B,B,293,147,8,10,False,,8,3,282,0,0,7,3,2,0,0,0,1,3,0,0
B,B,217,109,9,10,False,,6,8,202,0,0,6,0,0,0,2,1,0,3,0,0
B,B,229,115,7,10,False,,5,9,214,0,0,6,0,0,1,1,0,0,2,0,0
B,A,216,108,5,10,False,,7,6,203,0,0,8,1,1,0,0,1,1,3,0,0
A,A,269,135,10,7,False,,4,11,254,0,0,6,1,0,2,0,0,1,3,0,0
B,A,220,110,9,10,False,,6,4,208,0,0,3,1,2,0,0,1,0,3,0,0
A,A,249,125,10,9,False,,7,4,238,0,0,5,1,1,2,1,0,1,5,0,0
A,A,197,99,10,4,False,,5,7,182,0,0,5,0,0,2,1,0,2,5,0,0
A,B,166,83,10,7,False,,13,1,152,0,0,7,1,2,0,1,0,0,3,0,0
B,B,269,135,9,10,False,,9,4,256,0,0,7,2,0,1,0,1,1,3,0,0
B,B,226,114,7,10,False,,7,4,214,1,2,4,0,0,2,1,0,0,4,0,0
A,B,154,77,10,9,False,,10,2,141,0,0,7,1,0,1,1,1,0,3,0,0
A,B,210,105,10,8,False,,11,0,199,0,0,8,2,2,0,0,1,0,3,0,0
A,B,216,108,10,7,False,,6,4,202,0,0,6,1,1,0,1,1,3,6,0,0
A,A,251,126,10,9,False,,13,0,238,0,0,6,0,0,2,0,0,2,4,0,0
A,A,179,90,10,7,False,A,10,5,162,0,0,6,1,0,0,1,0,0,1,1,0
B,B,194,98,8,10,False,,8,6,177,0,0,7,1,0,1,1,1,0,3,0,0
A,A,165,83,10,9,False,,7,5,150,0,0,4,1,0,1,2,1,1,5,0,0
B,A,210,106,7,10,False,,6,6,198,0,0,7,0,0,1,1,1,0,3,0,1
B,B,257,129,6,10,False,A|B,5,2,250,0,0,10,2,2,0,0,2,1,5,2,0
B,A,180,90,6,10,False,,7,3,170,0,0,9,0,1,3,2,0,0,6,0,0
A,A,239,120,10,9,False,,11,1,227,0,0,11,0,1,1,0,1,1,4,0,0
A,B,154,77,10,5,False,,8,2,144,0,0,6,0,1,0,2,0,1,4,0,0
A,B,152,76,10,5,False,A,7,5,140,0,0,8,1,3,1,0,0,0,4,1,0
B,A,160,80,9,10,False,,7,5,145,0,0,4,1,2,2,1,0,0,5,0,1
B,B,177,89,9,10,False,,9,4,164,0,0,5,2,0,0,0,1,1,2,0,0
A,A,191,96,10,7,False,,7,6,178,0,0,8,1,0,0,0,0,0,0,0,1
A,B,178,89,10,5,False,,9,4,165,0,0,4,1,0,0,1,1,0,2,0,0
A,A,75,38,10,1,False,,8,1,64,0,0,4,1,1,0,0,1,1,3,0,0
B,B,171,86,9,10,False,,10,4,154,0,0,7,0,0,0,2,0,1,3,0,0
B,B,275,138,9,10,False,,5,8,262,0,0,7,0,0,1,1,0,2,4,0,0
B,B,221,111,9,10,False,,9,2,210,0,0,4,3,0,1,1,1,2,5,0,0
A,B,144,73,10,5,False,,5,4,134,0,0,5,1,0,3,2,2,1,8,0,0
B,B,187,94,7,10,False,,9,4,171,0,0,4,1,0,1,2,0,0,3,0,0
A,A,107,54,10,4,False,A,8,1,97,0,0,3,2,1,1,1,1,0,4,1,0
A,A,125,63,10,5,False,,8,4,113,0,0,6,2,1,0,1,1,1,4,0,0
B,A,274,137,9,10,False,,3,9,262,0,0,4,2,1,2,0,0,1,4,0,0
B,A,208,104,7,10,False,,7,2,199,1,2,4,0,1,1,1,2,0,5,1,0
A,A,229,115,10,8,False,,8,5,216,0,0,5,0,2,0,0,0,0,2,0,0
B,B,259,130,5,10,False,,7,6,246,0,0,9,0,0,1,0,1,2,4,0,0
A,B,154,77,10,9,False,,8,5,139,0,0,7,2,0,1,1,0,1,3,0,0
A,A,177,89,12,9,False,,5,2,169,0,0,5,4,2,3,1,0,0,6,0,0
B,B,239,120,9,10,False,,6,8,225,0,0,7,0,0,2,0,2,0,4,0,0
B,A,198,99,6,10,False,,10,3,185,0,0,8,1,0,2,0,1,0,3,0,0
A,B,180,90,10,7,False,,8,2,170,0,0,2,2,1,1,1,1,1,5,0,1
B,B,175,88,8,10,False,B,7,3,163,0,0,8,3,0,1,2,1,0,4,1,0
B,A,202,101,7,10,False,,8,7,187,0,0,6,1,2,2,0,1,1,6,0,0
B,A,154,77,9,10,False,,8,1,142,0,0,8,2,2,0,2,1,1,6,0,0
A,B,220,110,10,9,False,,8,4,206,1,2,4,1,0,1,1,1,0,4,0,0
A,A,206,104,10,9,False,,6,3,190,0,0,2,1,2,0,2,1,1,6,0,0
B,B,203,102,6,10,False,,8,5,189,0,0,5,0,1,0,2,1,0,4,0,0
B,B,181,91,9,10,False,,9,3,167,0,0,7,0,2,1,1,1,0,5,0,0
A,A,137,69,10,9,False,,5,7,121,0,0,4,0,0,0,2,1,2,5,0,0
A,B,240,120,10,7,False,,5,6,229,0,0,8,1,0,1,0,2,0,3,0,0
B,B,271,136,8,10,True,,4,6,261,0,0,4,2,0,2,0,2,2,6,0,0
A,A,227,114,10,8,False,,10,4,213,0,0,10,1,1,0,0,2,0,3,0,0
B,B,159,80,7,10,False,,12,2,145,0,0,3,1,0,1,1,0,0,2,0,0
A,B,168,85,10,5,False,,9,3,156,0,0,5,0,0,0,1,0,2,3,0,0
A,A,191,96,10,6,False,,8,5,178,0,0,8,1,2,0,1,0,0,3,0,0
A,B,152,76,10,5,False,,8,6,138,0,0,4,0,1,0,1,0,0,2,0,0
B,B,221,111,7,10,False,,8,1,211,0,0,4,2,2,0,1,1,0,4,0,0
B,B,219,110,8,10,False,A,6,3,210,0,0,5,1,1,0,1,2,1,5,1,0
A,A,273,137,10,9,False,,5,5,263,0,0,3,1,1,2,0,1,0,4,0,0
B,A,220,110,7,10,False,,7,4,209,0,0,5,0,2,2,0,0,0,4,0,1
A,A,179,90,10,9,False,,8,4,164,0,0,5,0,0,2,1,0,0,3,0,0
B,B,213,107,7,10,False,,9,3,201,0,0,7,1,0,1,0,0,1,2,0,0
A,A,204,103,10,9,False,,9,1,190,0,0,7,0,1,1,2,2,0,6,0,0
A,A,147,74,10,6,False,A,5,6,134,0,0,5,1,1,1,1,0,1,4,1,0
A,B,174,88,10,7,False,,9,3,161,0,0,5,0,0,0,2,0,2,4,0,0
A,B,258,129,10,7,False,A,8,3,247,0,0,7,1,2,1,0,0,0,3,1,0
A,B,212,106,10,6,False,,4,5,203,0,0,5,1,1,1,1,1,2,6,0,0
A,B,268,134,10,6,False,,7,3,258,0,0,4,0,3,0,0,1,1,5,0,0
A,A,261,131,10,9,False,,6,5,250,0,0,5,1,0,1,0,0,4,5,0,0
A,A,297,149,10,8,False,A,7,3,287,0,0,8,1,1,2,0,1,2,6,1,0
A,B,180,91,10,6,False,,5,6,169,0,0,4,1,0,3,1,2,0,6,0,0
A,A,233,117,10,7,False,,8,3,222,0,0,6,0,2,2,0,2,0,6,0,0
B,A,282,141,7,10,False,,5,6,271,0,0,6,2,1,0,0,0,1,2,0,0
B,A,222,112,6,10,False,,6,7,209,0,0,5,1,1,2,1,1,0,5,0,0
A,A,188,95,10,6,False,,9,4,172,0,0,5,1,0,1,1,2,0,4,0,0
B,A,214,107,6,10,False,,10,3,201,1,2,7,0,0,0,0,1,2,4,0,0
B,B,213,107,4,10,False,B,7,4,202,0,0,10,0,1,0,0,1,1,3,1,0
B,B,211,106,8,10,False,,10,2,199,0,0,7,0,1,0,0,2,2,5,0,0
B,A,174,87,7,10,False,A,5,6,163,0,0,8,1,0,2,1,1,0,4,1,0
B,A,256,128,6,10,False,,7,6,243,0,0,5,0,2,1,0,1,0,4,0,0
B,B,247,124,9,10,True,,11,3,233,0,0,3,1,1,0,0,1,1,3,0,0
A,B,268,134,10,9,False,,6,4,258,0,0,6,0,0,2,0,1,1,4,0,0
B,A,220,111,8,10,False,,3,5,210,0,0,5,0,1,0,3,2,1,7,0,1
B,B,249,125,8,10,False,B,7,5,237,0,0,7,1,2,0,0,1,1,4,1,0
A,B,200,100,10,6,False,,7,6,187,1,2,8,1,0,0,1,1,0,3,0,0
A,A,301,151,10,7,False,,10,3,288,0,0,3,0,2,2,0,1,0,5,0,0
A,A,273,137,10,8,False,,9,5,259,0,0,10,0,0,1,0,0,0,1,0,0
A,A,174,88,10,9,False,,5,7,162,0,0,6,2,0,0,1,1,0,2,0,0
A,A,277,139,10,9,False,,6,7,264,0,0,9,1,1,0,0,1,2,4,0,0
B,B,251,126,7,10,False,,6,5,240,0,0,5,2,1,0,0,2,0,3,0,0
A,B,200,100,10,8,True,,5,5,190,0,0,8,3,1,1,1,1,0,4,0,0
B,A,164,82,7,10,False,,6,3,155,0,0,2,1,1,0,1,2,2,6,0,0
A,B,188,94,10,7,False,B,10,3,175,0,0,8,0,1,1,1,1,0,4,1,0
A,B,180,90,10,8,False,,8,5,167,0,0,7,1,2,0,0,1,1,4,0,0
A,A,197,99,10,6,False,,8,3,186,0,0,7,1,0,3,0,1,0,4,0,0
A,A,208,105,10,7,False,,6,8,192,0,0,9,1,0,2,2,0,1,5,0,0
A,A,161,81,10,7,False,A,8,2,151,0,0,10,1,1,0,1,4,1,7,1,0
A,B,184,92,10,8,False,,9,1,174,0,0,3,1,0,2,0,2,0,4,0,0
A,B,224,112,10,7,False,,8,5,211,0,0,6,1,0,0,0,2,0,2,0,0
B,B,209,105,5,10,False,B,5,4,200,0,0,7,2,1,1,0,2,2,6,1,0
A,A,177,89,10,7,False,,8,6,163,0,0,3,1,0,1,0,2,0,3,0,0
A,A,99,50,10,7,False,,9,3,82,0,0,4,2,0,1,2,0,0,3,0,0
B,B,233,117,6,10,False,,5,7,221,0,0,8,0,0,1,1,1,3,6,0,0
B,B,167,84,7,10,False,,9,3,153,0,0,7,1,0,0,1,2,1,4,0,0
A,A,106,54,10,7,False,,9,3,91,0,0,3,1,0,1,3,0,0,4,0,0
A,B,242,121,10,5,False,,8,5,229,0,0,9,0,1,1,0,2,1,5,0,0
A,B,224,112,10,8,False,A,9,6,209,0,0,6,0,0,0,0,0,1,1,1,0
A,B,204,102,10,6,False,,8,7,189,0,0,5,0,1,0,1,1,1,4,0,0
B,B,251,126,9,10,False,,6,7,238,0,0,4,0,0,1,0,1,1,3,0,0
B,B,249,125,9,10,False,,9,5,235,0,0,6,1,0,1,0,1,2,4,0,0
B,A,290,145,7,10,False,,8,6,276,0,0,8,1,2,0,0,0,0,2,0,0
A,A,159,80,10,5,False,,10,3,145,0,0,3,0,0,1,1,0,0,2,0,0
A,A,167,84,10,9,False,,7,5,150,0,0,3,0,1,0,2,0,2,5,0,0
A,A,273,137,10,9,False,A,7,5,261,0,0,6,0,1,1,0,1,2,5,1,0
B,B,239,120,9,10,True,A|B,7,2,229,0,0,5,1,0,2,1,0,1,4,2,0
A,B,192,96,10,4,False,,6,3,183,0,0,2,2,3,1,0,0,0,4,0,0
B,B,143,72,5,10,False,,7,7,129,0,0,5,2,0,2,0,1,0,3,0,0
B,B,256,129,7,10,False,,6,4,244,0,0,4,0,1,0,2,0,2,5,0,0
A,B,200,101,10,6,False,,8,4,188,0,0,6,0,1,3,1,0,0,5,0,0
A,A,247,124,10,9,False,,7,5,235,0,0,7,1,2,0,0,0,2,4,0,0
A,A,237,119,10,7,False,,6,7,221,0,0,3,0,0,0,2,0,3,5,0,0
A,B,188,94,10,3,False,,7,2,179,0,0,6,2,2,0,0,2,1,5,0,0
B,B,221,111,8,10,False,,8,3,210,0,0,7,1,2,1,1,2,0,6,0,0
A,A,143,72,10,7,False,A,6,2,132,0,0,7,1,2,0,2,3,0,7,1,0
A,B,240,120,10,7,False,,9,3,228,0,0,4,1,0,0,0,2,0,2,0,0
A,B,188,95,10,5,False,,10,3,173,0,0,7,1,1,0,1,1,0,3,0,0
B,A,250,125,9,10,False,,9,5,236,0,0,9,1,0,1,0,1,0,2,0,0
A,B,172,86,10,4,False,,7,5,160,0,0,4,0,0,0,2,0,2,4,0,0
A,B,180,90,10,5,False,,11,2,167,0,0,6,1,2,1,0,0,1,4,0,0
B,B,177,89,5,10,False,,6,5,165,0,0,5,0,2,0,1,1,0,4,0,0
B,A,208,105,6,10,False,,7,3,198,0,0,6,1,2,2,1,1,0,6,0,0
A,B,206,103,10,8,False,A,7,2,196,0,0,6,2,1,1,1,0,2,5,1,0
B,B,91,46,2,10,False,,8,0,83,0,0,3,2,0,2,1,0,0,3,0,0
B,B,169,85,6,10,False,,10,2,157,0,0,5,1,0,0,0,1,1,2,0,0
B,B,227,114,7,10,False,,6,4,217,0,0,6,0,0,1,0,3,1,5,0,0
A,B,152,76,10,8,False,,9,4,137,0,0,6,0,1,1,2,0,0,4,0,0
A,A,203,102,10,7,False,,8,5,188,0,0,5,0,1,1,1,0,1,4,0,0
B,B,213,107,9,10,False,,10,2,201,0,0,4,1,1,0,0,1,2,4,0,0
A,B,230,116,10,8,False,,8,7,215,0,0,6,1,0,0,1,0,0,1,0,0
B,A,188,94,7,10,False,B,7,3,178,0,0,6,0,3,2,0,2,0,7,1,0
A,A,239,120,10,8,False,,9,5,225,0,0,8,1,1,0,0,2,0,3,0,0
B,B,259,130,9,10,False,,5,6,248,0,0,5,1,1,1,1,2,2,7,0,0
B,A,246,123,9,10,False,,12,2,232,0,0,6,0,1,0,0,1,1,3,0,0
A,B,198,99,10,7,False,,10,4,184,0,0,6,0,0,1,0,2,0,3,0,0
B,A,120,60,3,10,False,,7,5,108,0,0,5,1,1,2,1,3,1,8,0,0
A,A,228,115,10,9,False,,5,5,218,0,0,6,1,0,0,2,3,1,6,0,0
A,A,202,102,10,5,False,,8,0,193,0,0,5,0,2,1,1,1,2,7,0,0
B,A,244,122,8,10,False,,8,4,232,0,0,6,0,2,1,2,0,1,6,0,0
B,B,165,83,7,10,False,,8,3,153,0,0,5,1,0,0,1,2,2,5,0,0
B,A,136,68,5,10,False,,7,4,124,0,0,3,1,2,1,3,0,1,7,0,0
B,B,211,106,8,10,False,,9,3,199,0,0,7,0,3,0,1,0,2,6,0,0
A,A,191,96,10,7,False,,9,6,173,1,2,8,0,0,0,1,1,0,3,0,0
A,B,232,116,10,9,False,,7,1,223,0,0,6,1,1,1,1,2,1,6,0,0
B,B,201,101,8,10,False,,6,4,189,0,0,6,1,2,1,1,0,1,5,0,0
A,B,232,116,10,8,False,A,8,4,220,0,0,4,1,1,1,0,2,1,5,1,0
B,B,267,134,7,10,False,,6,6,255,0,0,5,0,1,2,0,0,0,3,0,0
B,A,172,86,7,10,False,,7,7,153,0,0,8,0,1,0,2,1,1,5,0,0
B,B,143,72,4,10,False,,6,4,131,0,0,4,1,1,1,1,2,0,5,0,0
B,B,165,83,8,10,False,,8,2,154,0,0,3,1,1,1,3,0,1,6,0,0
B,B,169,85,2,10,False,,8,3,158,0,0,5,2,2,0,0,0,1,3,0,1
A,A,177,89,10,8,False,,10,3,162,0,0,4,0,0,0,2,1,1,4,0,0
